14	NULL	ind_G_Valency_per_sentence	0.0
14	NULL	count_O_Wordbd	0
14	NULL	ind_O_Wordbd_per_token	0.0
14	NULL	ind_O_Wordbd_per_sentence	0.0
14	NULL	count_C_Con_accur	0
14	NULL	ind_C_Con_accur_per_token	0.0
14	NULL	ind_C_Con_accur_per_sentence	0.0
14	NULL	count_O_Abbrev	0
14	NULL	ind_O_Abbrev_per_token	0.0
14	NULL	ind_O_Abbrev_per_sentence	0.0
14	NULL	count_P_Pol_dir	0
14	NULL	ind_P_Pol_dir_per_token	0.0
14	NULL	ind_P_Pol_dir_per_sentence	0.0
14	NULL	count_G	0
14	NULL	ind_G_per_token	0.0
14	NULL	ind_G_per_sentence	0.0
14	NULL	count_O	0
14	NULL	ind_O_per_token	0.0
14	NULL	ind_O_per_sentence	0.0
14	NULL	count_V	0
14	NULL	ind_V_per_token	0.0
14	NULL	ind_V_per_sentence	0.0
14	NULL	count_V_Wordform	0
14	NULL	ind_V_Wordform_per_token	0.0
14	NULL	ind_V_Wordform_per_sentence	0.0
14	NULL	count_G_Morphol_Wrong	0
14	NULL	ind_G_Morphol_Wrong_per_token	0.0
14	NULL	ind_G_Morphol_Wrong_per_sentence	0.0
14	NULL	count_G_Neg	0
14	NULL	ind_G_Neg_per_token	0.0
14	NULL	ind_G_Neg_per_sentence	0.0
14	NULL	count_V_semconn_at_word_fs	0
14	NULL	ind_V_semconn_at_word_fs_per_token	0.0
14	NULL	ind_V_semconn_at_word_fs_per_sentence	0.0
14	NULL	count_V_Sequence_lexgrammer_inc	0
14	NULL	ind_V_Sequence_lexgrammer_inc_per_token	0.0
14	NULL	ind_V_Sequence_lexgrammer_inc_per_sentence	0.0
14	NULL	count_H_Intellts	0
14	NULL	ind_H_Intellts_per_token	0.0
14	NULL	ind_H_Intellts_per_sentence	0.0
14	NULL	count_G_Art	0
14	NULL	ind_G_Art_per_token	0.0
14	NULL	ind_G_Art_per_sentence	0.0
14	NULL	count_G_Verb	0
14	NULL	ind_G_Verb_per_token	0.0
14	NULL	ind_G_Verb_per_sentence	0.0
14	NULL	count_G_Verb_main	0
14	NULL	ind_G_Verb_main_per_token	0.0
14	NULL	ind_G_Verb_main_per_sentence	0.0
14	NULL	count_G_Verb_compl	0
14	NULL	ind_G_Verb_compl_per_token	0.0
14	NULL	ind_G_Verb_compl_per_sentence	0.0
14	NULL	count_G_Prep	0
14	NULL	ind_G_Prep_per_token	0.0
14	NULL	ind_G_Prep_per_sentence	0.0
14	NULL	count_O_Capit	0
14	NULL	ind_O_Capit_per_token	0.0
14	NULL	ind_O_Capit_per_sentence	0.0
14	NULL	count_G_Pos	0
14	NULL	ind_G_Pos_per_token	0.0
14	NULL	ind_G_Pos_per_sentence	0.0
14	NULL	count_G_Clit	0
14	NULL	ind_G_Clit_per_token	0.0
14	NULL	ind_G_Clit_per_sentence	0.0
14	NULL	count_V_FS_form	0
14	NULL	ind_V_FS_form_per_token	0.0
14	NULL	ind_V_FS_form_per_sentence	0.0
14	NULL	count_G_Conj	0
14	NULL	ind_G_Conj_per_token	0.0
14	NULL	ind_G_Conj_per_sentence	0.0
17	NULL	count_C_Coh_txtstruct	0
17	NULL	ind_C_Coh_txtstruct_per_token	0.00000
17	NULL	ind_C_Coh_txtstruct_per_sentence	0.00000
17	NULL	count_G_Refl	1
17	NULL	ind_G_Refl_per_token	0.00794
17	NULL	ind_G_Refl_per_sentence	0.05882
17	NULL	count_V_semdenot_word_fs	0
17	NULL	ind_V_semdenot_word_fs_per_token	0.00000
17	NULL	ind_V_semdenot_word_fs_per_sentence	0.00000
17	NULL	count_C_Coh_jump	2
17	NULL	ind_C_Coh_jump_per_token	0.01587
17	NULL	ind_C_Coh_jump_per_sentence	0.11765
17	NULL	count_C_Coh_ref	0
17	NULL	ind_C_Coh_ref_per_token	0.00000
17	NULL	ind_C_Coh_ref_per_sentence	0.00000
17	NULL	count_O_Apostr	0
17	NULL	ind_O_Apostr_per_token	0.00000
17	NULL	ind_O_Apostr_per_sentence	0.00000
17	NULL	count_G_Agr	0
17	NULL	ind_G_Agr_per_token	0.00000
17	NULL	ind_G_Agr_per_sentence	0.00000
17	NULL	count_G_Inflect_Inexist	2
17	NULL	ind_G_Inflect_Inexist_per_token	0.01587
17	NULL	ind_G_Inflect_Inexist_per_sentence	0.11765
17	NULL	count_V_semimprec	1
17	NULL	ind_V_semimprec_per_token	0.00794
17	NULL	ind_V_semimprec_per_sentence	0.05882
17	NULL	count_V_FS	2
17	NULL	ind_V_FS_per_token	0.01587
17	NULL	ind_V_FS_per_sentence	0.11765
17	NULL	count_O_Punct	4
17	NULL	ind_O_Punct_per_token	0.03175
17	NULL	ind_O_Punct_per_sentence	0.23529
17	NULL	count_V_form_FS_incompr	0
17	NULL	ind_V_form_FS_incompr_per_token	0.00000
17	NULL	ind_V_form_FS_incompr_per_sentence	0.00000
17	NULL	count_S_Form	0
17	NULL	ind_S_Form_per_token	0.00000
17	NULL	ind_S_Form_per_sentence	0.00000
17	NULL	count_O_Graph	3
17	NULL	ind_O_Graph_per_token	0.02381
17	NULL	ind_O_Graph_per_sentence	0.17647
17	NULL	count_S_Txt	4
17	NULL	ind_S_Txt_per_token	0.03175
17	NULL	ind_S_Txt_per_sentence	0.23529
17	NULL	count_G_Wo	0
17	NULL	ind_G_Wo_per_token	0.00000
17	NULL	ind_G_Wo_per_sentence	0.00000
17	NULL	count_V_form_word_fs_nonexist	1
17	NULL	ind_V_form_word_fs_nonexist_per_token	0.00794
17	NULL	ind_V_form_word_fs_nonexist_per_sentence	0.05882
17	NULL	count_P_Request	2
17	NULL	ind_P_Request_per_token	0.01587
17	NULL	ind_P_Request_per_sentence	0.11765
17	NULL	count_G_Valency	0
17	NULL	ind_G_Valency_per_token	0.00000
17	NULL	ind_G_Valency_per_sentence	0.00000
17	NULL	count_O_Wordbd	0
17	NULL	ind_O_Wordbd_per_token	0.00000
17	NULL	ind_O_Wordbd_per_sentence	0.00000
17	NULL	count_C_Con_accur	0
17	NULL	ind_C_Con_accur_per_token	0.00000
17	NULL	ind_C_Con_accur_per_sentence	0.00000
17	NULL	count_O_Abbrev	0
17	NULL	ind_O_Abbrev_per_token	0.00000
17	NULL	ind_O_Abbrev_per_sentence	0.00000
17	NULL	count_P_Pol_dir	0
17	NULL	ind_P_Pol_dir_per_token	0.00000
17	NULL	ind_P_Pol_dir_per_sentence	0.00000
17	NULL	count_G	10
17	NULL	ind_G_per_token	0.07937
17	NULL	ind_G_per_sentence	0.58824
17	NULL	count_O	8
17	NULL	ind_O_per_token	0.06349
17	NULL	ind_O_per_sentence	0.47059
17	NULL	count_V	5
17	NULL	ind_V_per_token	0.03968
17	NULL	ind_V_per_sentence	0.29412
17	NULL	count_V_Wordform	0
17	NULL	ind_V_Wordform_per_token	0.00000
17	NULL	ind_V_Wordform_per_sentence	0.00000
17	NULL	count_G_Morphol_Wrong	1
17	NULL	ind_G_Morphol_Wrong_per_token	0.00794
17	NULL	ind_G_Morphol_Wrong_per_sentence	0.05882
17	NULL	count_G_Neg	0
17	NULL	ind_G_Neg_per_token	0.00000
17	NULL	ind_G_Neg_per_sentence	0.00000
17	NULL	count_V_semconn_at_word_fs	1
17	NULL	ind_V_semconn_at_word_fs_per_token	0.00794
17	NULL	ind_V_semconn_at_word_fs_per_sentence	0.05882
17	NULL	count_V_Sequence_lexgrammer_inc	0
17	NULL	ind_V_Sequence_lexgrammer_inc_per_token	0.00000
17	NULL	ind_V_Sequence_lexgrammer_inc_per_sentence	0.00000
17	NULL	count_H_Intellts	0
17	NULL	ind_H_Intellts_per_token	0.00000
17	NULL	ind_H_Intellts_per_sentence	0.00000
17	NULL	count_G_Art	0
17	NULL	ind_G_Art_per_token	0.00000
17	NULL	ind_G_Art_per_sentence	0.00000
17	NULL	count_G_Verb	2
17	NULL	ind_G_Verb_per_token	0.01587
17	NULL	ind_G_Verb_per_sentence	0.11765
17	NULL	count_G_Verb_main	0
17	NULL	ind_G_Verb_main_per_token	0.00000
17	NULL	ind_G_Verb_main_per_sentence	0.00000
17	NULL	count_G_Verb_compl	1
17	NULL	ind_G_Verb_compl_per_token	0.00794
17	NULL	ind_G_Verb_compl_per_sentence	0.05882
17	NULL	count_G_Prep	1
17	NULL	ind_G_Prep_per_token	0.00794
17	NULL	ind_G_Prep_per_sentence	0.05882
17	NULL	count_O_Capit	1
17	NULL	ind_O_Capit_per_token	0.00794
17	NULL	ind_O_Capit_per_sentence	0.05882
17	NULL	count_G_Pos	3
17	NULL	ind_G_Pos_per_token	0.02381
17	NULL	ind_G_Pos_per_sentence	0.17647
17	NULL	count_G_Clit	0
17	NULL	ind_G_Clit_per_token	0.00000
17	NULL	ind_G_Clit_per_sentence	0.00000
17	NULL	count_V_FS_form	2
17	NULL	ind_V_FS_form_per_token	0.01587
17	NULL	ind_V_FS_form_per_sentence	0.11765
17	NULL	count_G_Conj	0
17	NULL	ind_G_Conj_per_token	0.00000
17	NULL	ind_G_Conj_per_sentence	0.00000
16	NULL	count_C_Coh_txtstruct	0
16	NULL	ind_C_Coh_txtstruct_per_token	0.00000
16	NULL	ind_C_Coh_txtstruct_per_sentence	0.00000
16	NULL	count_G_Refl	0
16	NULL	ind_G_Refl_per_token	0.00000
16	NULL	ind_G_Refl_per_sentence	0.00000
16	NULL	count_V_semdenot_word_fs	0
16	NULL	ind_V_semdenot_word_fs_per_token	0.00000
16	NULL	ind_V_semdenot_word_fs_per_sentence	0.00000
16	NULL	count_C_Coh_jump	0
16	NULL	ind_C_Coh_jump_per_token	0.00000
16	NULL	ind_C_Coh_jump_per_sentence	0.00000
16	NULL	count_C_Coh_ref	0
16	NULL	ind_C_Coh_ref_per_token	0.00000
16	NULL	ind_C_Coh_ref_per_sentence	0.00000
16	NULL	count_O_Apostr	0
16	NULL	ind_O_Apostr_per_token	0.00000
16	NULL	ind_O_Apostr_per_sentence	0.00000
16	NULL	count_G_Agr	0
16	NULL	ind_G_Agr_per_token	0.00000
16	NULL	ind_G_Agr_per_sentence	0.00000
16	NULL	count_G_Inflect_Inexist	1
16	NULL	ind_G_Inflect_Inexist_per_token	0.00752
16	NULL	ind_G_Inflect_Inexist_per_sentence	0.07143
16	NULL	count_V_semimprec	0
16	NULL	ind_V_semimprec_per_token	0.00000
16	NULL	ind_V_semimprec_per_sentence	0.00000
16	NULL	count_V_FS	0
16	NULL	ind_V_FS_per_token	0.00000
16	NULL	ind_V_FS_per_sentence	0.00000
16	NULL	count_O_Punct	3
16	NULL	ind_O_Punct_per_token	0.02256
16	NULL	ind_O_Punct_per_sentence	0.21429
16	NULL	count_V_form_FS_incompr	0
16	NULL	ind_V_form_FS_incompr_per_token	0.00000
16	NULL	ind_V_form_FS_incompr_per_sentence	0.00000
16	NULL	count_S_Form	0
16	NULL	ind_S_Form_per_token	0.00000
16	NULL	ind_S_Form_per_sentence	0.00000
16	NULL	count_O_Graph	0
16	NULL	ind_O_Graph_per_token	0.00000
16	NULL	ind_O_Graph_per_sentence	0.00000
16	NULL	count_S_Txt	0
16	NULL	ind_S_Txt_per_token	0.00000
16	NULL	ind_S_Txt_per_sentence	0.00000
16	NULL	count_G_Wo	2
16	NULL	ind_G_Wo_per_token	0.01504
16	NULL	ind_G_Wo_per_sentence	0.14286
16	NULL	count_V_form_word_fs_nonexist	0
16	NULL	ind_V_form_word_fs_nonexist_per_token	0.00000
16	NULL	ind_V_form_word_fs_nonexist_per_sentence	0.00000
16	NULL	count_P_Request	0
16	NULL	ind_P_Request_per_token	0.00000
16	NULL	ind_P_Request_per_sentence	0.00000
16	NULL	count_G_Valency	0
16	NULL	ind_G_Valency_per_token	0.00000
16	NULL	ind_G_Valency_per_sentence	0.00000
16	NULL	count_O_Wordbd	0
16	NULL	ind_O_Wordbd_per_token	0.00000
16	NULL	ind_O_Wordbd_per_sentence	0.00000
16	NULL	count_C_Con_accur	0
16	NULL	ind_C_Con_accur_per_token	0.00000
16	NULL	ind_C_Con_accur_per_sentence	0.00000
16	NULL	count_O_Abbrev	0
16	NULL	ind_O_Abbrev_per_token	0.00000
16	NULL	ind_O_Abbrev_per_sentence	0.00000
16	NULL	count_P_Pol_dir	0
16	NULL	ind_P_Pol_dir_per_token	0.00000
16	NULL	ind_P_Pol_dir_per_sentence	0.00000
16	NULL	count_G	6
16	NULL	ind_G_per_token	0.04511
16	NULL	ind_G_per_sentence	0.42857
16	NULL	count_O	5
16	NULL	ind_O_per_token	0.03759
16	NULL	ind_O_per_sentence	0.35714
16	NULL	count_V	0
16	NULL	ind_V_per_token	0.00000
16	NULL	ind_V_per_sentence	0.00000
16	NULL	count_V_Wordform	0
16	NULL	ind_V_Wordform_per_token	0.00000
16	NULL	ind_V_Wordform_per_sentence	0.00000
16	NULL	count_G_Morphol_Wrong	0
16	NULL	ind_G_Morphol_Wrong_per_token	0.00000
16	NULL	ind_G_Morphol_Wrong_per_sentence	0.00000
16	NULL	count_G_Neg	0
16	NULL	ind_G_Neg_per_token	0.00000
16	NULL	ind_G_Neg_per_sentence	0.00000
16	NULL	count_V_semconn_at_word_fs	0
16	NULL	ind_V_semconn_at_word_fs_per_token	0.00000
16	NULL	ind_V_semconn_at_word_fs_per_sentence	0.00000
16	NULL	count_V_Sequence_lexgrammer_inc	0
16	NULL	ind_V_Sequence_lexgrammer_inc_per_token	0.00000
16	NULL	ind_V_Sequence_lexgrammer_inc_per_sentence	0.00000
16	NULL	count_H_Intellts	0
16	NULL	ind_H_Intellts_per_token	0.00000
16	NULL	ind_H_Intellts_per_sentence	0.00000
16	NULL	count_G_Art	0
16	NULL	ind_G_Art_per_token	0.00000
16	NULL	ind_G_Art_per_sentence	0.00000
16	NULL	count_G_Verb	1
16	NULL	ind_G_Verb_per_token	0.00752
16	NULL	ind_G_Verb_per_sentence	0.07143
16	NULL	count_G_Verb_main	0
16	NULL	ind_G_Verb_main_per_token	0.00000
16	NULL	ind_G_Verb_main_per_sentence	0.00000
16	NULL	count_G_Verb_compl	0
16	NULL	ind_G_Verb_compl_per_token	0.00000
16	NULL	ind_G_Verb_compl_per_sentence	0.00000
16	NULL	count_G_Prep	1
16	NULL	ind_G_Prep_per_token	0.00752
16	NULL	ind_G_Prep_per_sentence	0.07143
16	NULL	count_O_Capit	2
16	NULL	ind_O_Capit_per_token	0.01504
16	NULL	ind_O_Capit_per_sentence	0.14286
16	NULL	count_G_Pos	1
16	NULL	ind_G_Pos_per_token	0.00752
16	NULL	ind_G_Pos_per_sentence	0.07143
16	NULL	count_G_Clit	0
16	NULL	ind_G_Clit_per_token	0.00000
16	NULL	ind_G_Clit_per_sentence	0.00000
16	NULL	count_V_FS_form	0
16	NULL	ind_V_FS_form_per_token	0.00000
16	NULL	ind_V_FS_form_per_sentence	0.00000
16	NULL	count_G_Conj	0
16	NULL	ind_G_Conj_per_token	0.00000
16	NULL	ind_G_Conj_per_sentence	0.00000
19	NULL	count_C_Coh_txtstruct	0
19	NULL	ind_C_Coh_txtstruct_per_token	0.00000
19	NULL	ind_C_Coh_txtstruct_per_sentence	0.00000
19	NULL	count_G_Refl	0
19	NULL	ind_G_Refl_per_token	0.00000
19	NULL	ind_G_Refl_per_sentence	0.00000
19	NULL	count_V_semdenot_word_fs	0
19	NULL	ind_V_semdenot_word_fs_per_token	0.00000
19	NULL	ind_V_semdenot_word_fs_per_sentence	0.00000
19	NULL	count_C_Coh_jump	0
19	NULL	ind_C_Coh_jump_per_token	0.00000
19	NULL	ind_C_Coh_jump_per_sentence	0.00000
19	NULL	count_C_Coh_ref	0
19	NULL	ind_C_Coh_ref_per_token	0.00000
19	NULL	ind_C_Coh_ref_per_sentence	0.00000
19	NULL	count_O_Apostr	0
19	NULL	ind_O_Apostr_per_token	0.00000
19	NULL	ind_O_Apostr_per_sentence	0.00000
19	NULL	count_G_Agr	0
19	NULL	ind_G_Agr_per_token	0.00000
19	NULL	ind_G_Agr_per_sentence	0.00000
19	NULL	count_G_Inflect_Inexist	1
19	NULL	ind_G_Inflect_Inexist_per_token	0.01471
19	NULL	ind_G_Inflect_Inexist_per_sentence	0.16667
19	NULL	count_V_semimprec	0
19	NULL	ind_V_semimprec_per_token	0.00000
19	NULL	ind_V_semimprec_per_sentence	0.00000
19	NULL	count_V_FS	0
19	NULL	ind_V_FS_per_token	0.00000
19	NULL	ind_V_FS_per_sentence	0.00000
19	NULL	count_O_Punct	2
19	NULL	ind_O_Punct_per_token	0.02941
19	NULL	ind_O_Punct_per_sentence	0.33333
19	NULL	count_V_form_FS_incompr	0
19	NULL	ind_V_form_FS_incompr_per_token	0.00000
19	NULL	ind_V_form_FS_incompr_per_sentence	0.00000
19	NULL	count_S_Form	0
19	NULL	ind_S_Form_per_token	0.00000
19	NULL	ind_S_Form_per_sentence	0.00000
19	NULL	count_O_Graph	2
19	NULL	ind_O_Graph_per_token	0.02941
19	NULL	ind_O_Graph_per_sentence	0.33333
19	NULL	count_S_Txt	0
19	NULL	ind_S_Txt_per_token	0.00000
19	NULL	ind_S_Txt_per_sentence	0.00000
19	NULL	count_G_Wo	0
19	NULL	ind_G_Wo_per_token	0.00000
19	NULL	ind_G_Wo_per_sentence	0.00000
19	NULL	count_V_form_word_fs_nonexist	0
19	NULL	ind_V_form_word_fs_nonexist_per_token	0.00000
19	NULL	ind_V_form_word_fs_nonexist_per_sentence	0.00000
19	NULL	count_P_Request	0
19	NULL	ind_P_Request_per_token	0.00000
19	NULL	ind_P_Request_per_sentence	0.00000
19	NULL	count_G_Valency	0
19	NULL	ind_G_Valency_per_token	0.00000
19	NULL	ind_G_Valency_per_sentence	0.00000
19	NULL	count_O_Wordbd	0
19	NULL	ind_O_Wordbd_per_token	0.00000
19	NULL	ind_O_Wordbd_per_sentence	0.00000
19	NULL	count_C_Con_accur	0
19	NULL	ind_C_Con_accur_per_token	0.00000
19	NULL	ind_C_Con_accur_per_sentence	0.00000
19	NULL	count_O_Abbrev	0
19	NULL	ind_O_Abbrev_per_token	0.00000
19	NULL	ind_O_Abbrev_per_sentence	0.00000
19	NULL	count_P_Pol_dir	0
19	NULL	ind_P_Pol_dir_per_token	0.00000
19	NULL	ind_P_Pol_dir_per_sentence	0.00000
19	NULL	count_G	4
19	NULL	ind_G_per_token	0.05882
19	NULL	ind_G_per_sentence	0.66667
19	NULL	count_O	5
19	NULL	ind_O_per_token	0.07353
19	NULL	ind_O_per_sentence	0.83333
19	NULL	count_V	0
19	NULL	ind_V_per_token	0.00000
19	NULL	ind_V_per_sentence	0.00000
19	NULL	count_V_Wordform	0
19	NULL	ind_V_Wordform_per_token	0.00000
19	NULL	ind_V_Wordform_per_sentence	0.00000
19	NULL	count_G_Morphol_Wrong	2
19	NULL	ind_G_Morphol_Wrong_per_token	0.02941
19	NULL	ind_G_Morphol_Wrong_per_sentence	0.33333
19	NULL	count_G_Neg	0
19	NULL	ind_G_Neg_per_token	0.00000
19	NULL	ind_G_Neg_per_sentence	0.00000
19	NULL	count_V_semconn_at_word_fs	0
19	NULL	ind_V_semconn_at_word_fs_per_token	0.00000
19	NULL	ind_V_semconn_at_word_fs_per_sentence	0.00000
19	NULL	count_V_Sequence_lexgrammer_inc	0
19	NULL	ind_V_Sequence_lexgrammer_inc_per_token	0.00000
19	NULL	ind_V_Sequence_lexgrammer_inc_per_sentence	0.00000
19	NULL	count_H_Intellts	0
19	NULL	ind_H_Intellts_per_token	0.00000
19	NULL	ind_H_Intellts_per_sentence	0.00000
19	NULL	count_G_Art	0
19	NULL	ind_G_Art_per_token	0.00000
19	NULL	ind_G_Art_per_sentence	0.00000
19	NULL	count_G_Verb	0
19	NULL	ind_G_Verb_per_token	0.00000
19	NULL	ind_G_Verb_per_sentence	0.00000
19	NULL	count_G_Verb_main	0
19	NULL	ind_G_Verb_main_per_token	0.00000
19	NULL	ind_G_Verb_main_per_sentence	0.00000
19	NULL	count_G_Verb_compl	0
19	NULL	ind_G_Verb_compl_per_token	0.00000
19	NULL	ind_G_Verb_compl_per_sentence	0.00000
19	NULL	count_G_Prep	1
19	NULL	ind_G_Prep_per_token	0.01471
19	NULL	ind_G_Prep_per_sentence	0.16667
19	NULL	count_O_Capit	1
19	NULL	ind_O_Capit_per_token	0.01471
19	NULL	ind_O_Capit_per_sentence	0.16667
19	NULL	count_G_Pos	0
19	NULL	ind_G_Pos_per_token	0.00000
19	NULL	ind_G_Pos_per_sentence	0.00000
19	NULL	count_G_Clit	0
19	NULL	ind_G_Clit_per_token	0.00000
19	NULL	ind_G_Clit_per_sentence	0.00000
19	NULL	count_V_FS_form	0
19	NULL	ind_V_FS_form_per_token	0.00000
19	NULL	ind_V_FS_form_per_sentence	0.00000
19	NULL	count_G_Conj	0
19	NULL	ind_G_Conj_per_token	0.00000
19	NULL	ind_G_Conj_per_sentence	0.00000
18	NULL	count_C_Coh_txtstruct	0
18	NULL	ind_C_Coh_txtstruct_per_token	0.00000
18	NULL	ind_C_Coh_txtstruct_per_sentence	0.00000
18	NULL	count_G_Refl	1
18	NULL	ind_G_Refl_per_token	0.00427
18	NULL	ind_G_Refl_per_sentence	0.06667
18	NULL	count_V_semdenot_word_fs	1
18	NULL	ind_V_semdenot_word_fs_per_token	0.00427
18	NULL	ind_V_semdenot_word_fs_per_sentence	0.06667
18	NULL	count_C_Coh_jump	0
18	NULL	ind_C_Coh_jump_per_token	0.00000
18	NULL	ind_C_Coh_jump_per_sentence	0.00000
18	NULL	count_C_Coh_ref	0
18	NULL	ind_C_Coh_ref_per_token	0.00000
18	NULL	ind_C_Coh_ref_per_sentence	0.00000
18	NULL	count_O_Apostr	0
18	NULL	ind_O_Apostr_per_token	0.00000
18	NULL	ind_O_Apostr_per_sentence	0.00000
18	NULL	count_G_Agr	1
18	NULL	ind_G_Agr_per_token	0.00427
18	NULL	ind_G_Agr_per_sentence	0.06667
18	NULL	count_G_Inflect_Inexist	0
18	NULL	ind_G_Inflect_Inexist_per_token	0.00000
18	NULL	ind_G_Inflect_Inexist_per_sentence	0.00000
18	NULL	count_V_semimprec	2
18	NULL	ind_V_semimprec_per_token	0.00855
18	NULL	ind_V_semimprec_per_sentence	0.13333
18	NULL	count_V_FS	2
18	NULL	ind_V_FS_per_token	0.00855
18	NULL	ind_V_FS_per_sentence	0.13333
18	NULL	count_O_Punct	5
18	NULL	ind_O_Punct_per_token	0.02137
18	NULL	ind_O_Punct_per_sentence	0.33333
18	NULL	count_V_form_FS_incompr	0
18	NULL	ind_V_form_FS_incompr_per_token	0.00000
18	NULL	ind_V_form_FS_incompr_per_sentence	0.00000
18	NULL	count_S_Form	0
18	NULL	ind_S_Form_per_token	0.00000
18	NULL	ind_S_Form_per_sentence	0.00000
18	NULL	count_O_Graph	4
18	NULL	ind_O_Graph_per_token	0.01709
18	NULL	ind_O_Graph_per_sentence	0.26667
18	NULL	count_S_Txt	0
18	NULL	ind_S_Txt_per_token	0.00000
18	NULL	ind_S_Txt_per_sentence	0.00000
18	NULL	count_G_Wo	1
18	NULL	ind_G_Wo_per_token	0.00427
18	NULL	ind_G_Wo_per_sentence	0.06667
18	NULL	count_V_form_word_fs_nonexist	0
18	NULL	ind_V_form_word_fs_nonexist_per_token	0.00000
18	NULL	ind_V_form_word_fs_nonexist_per_sentence	0.00000
18	NULL	count_P_Request	0
18	NULL	ind_P_Request_per_token	0.00000
18	NULL	ind_P_Request_per_sentence	0.00000
18	NULL	count_G_Valency	0
18	NULL	ind_G_Valency_per_token	0.00000
18	NULL	ind_G_Valency_per_sentence	0.00000
18	NULL	count_O_Wordbd	0
18	NULL	ind_O_Wordbd_per_token	0.00000
18	NULL	ind_O_Wordbd_per_sentence	0.00000
18	NULL	count_C_Con_accur	0
18	NULL	ind_C_Con_accur_per_token	0.00000
18	NULL	ind_C_Con_accur_per_sentence	0.00000
18	NULL	count_O_Abbrev	0
18	NULL	ind_O_Abbrev_per_token	0.00000
18	NULL	ind_O_Abbrev_per_sentence	0.00000
18	NULL	count_P_Pol_dir	0
18	NULL	ind_P_Pol_dir_per_token	0.00000
18	NULL	ind_P_Pol_dir_per_sentence	0.00000
18	NULL	count_G	15
18	NULL	ind_G_per_token	0.06410
18	NULL	ind_G_per_sentence	1.00000
18	NULL	count_O	9
18	NULL	ind_O_per_token	0.03846
18	NULL	ind_O_per_sentence	0.60000
18	NULL	count_V	5
18	NULL	ind_V_per_token	0.02137
18	NULL	ind_V_per_sentence	0.33333
18	NULL	count_V_Wordform	0
18	NULL	ind_V_Wordform_per_token	0.00000
18	NULL	ind_V_Wordform_per_sentence	0.00000
18	NULL	count_G_Morphol_Wrong	3
18	NULL	ind_G_Morphol_Wrong_per_token	0.01282
18	NULL	ind_G_Morphol_Wrong_per_sentence	0.20000
18	NULL	count_G_Neg	0
18	NULL	ind_G_Neg_per_token	0.00000
18	NULL	ind_G_Neg_per_sentence	0.00000
18	NULL	count_V_semconn_at_word_fs	0
18	NULL	ind_V_semconn_at_word_fs_per_token	0.00000
18	NULL	ind_V_semconn_at_word_fs_per_sentence	0.00000
18	NULL	count_V_Sequence_lexgrammer_inc	0
18	NULL	ind_V_Sequence_lexgrammer_inc_per_token	0.00000
18	NULL	ind_V_Sequence_lexgrammer_inc_per_sentence	0.00000
18	NULL	count_H_Intellts	0
18	NULL	ind_H_Intellts_per_token	0.00000
18	NULL	ind_H_Intellts_per_sentence	0.00000
18	NULL	count_G_Art	0
18	NULL	ind_G_Art_per_token	0.00000
18	NULL	ind_G_Art_per_sentence	0.00000
18	NULL	count_G_Verb	5
18	NULL	ind_G_Verb_per_token	0.02137
18	NULL	ind_G_Verb_per_sentence	0.33333
18	NULL	count_G_Verb_main	0
18	NULL	ind_G_Verb_main_per_token	0.00000
18	NULL	ind_G_Verb_main_per_sentence	0.00000
18	NULL	count_G_Verb_compl	2
18	NULL	ind_G_Verb_compl_per_token	0.00855
18	NULL	ind_G_Verb_compl_per_sentence	0.13333
18	NULL	count_G_Prep	1
18	NULL	ind_G_Prep_per_token	0.00427
18	NULL	ind_G_Prep_per_sentence	0.06667
18	NULL	count_O_Capit	0
18	NULL	ind_O_Capit_per_token	0.00000
18	NULL	ind_O_Capit_per_sentence	0.00000
18	NULL	count_G_Pos	0
18	NULL	ind_G_Pos_per_token	0.00000
18	NULL	ind_G_Pos_per_sentence	0.00000
18	NULL	count_G_Clit	0
18	NULL	ind_G_Clit_per_token	0.00000
18	NULL	ind_G_Clit_per_sentence	0.00000
18	NULL	count_V_FS_form	0
18	NULL	ind_V_FS_form_per_token	0.00000
18	NULL	ind_V_FS_form_per_sentence	0.00000
18	NULL	count_G_Conj	3
18	NULL	ind_G_Conj_per_token	0.01282
18	NULL	ind_G_Conj_per_sentence	0.20000
62	NULL	count_C_Coh_txtstruct	0
62	NULL	ind_C_Coh_txtstruct_per_token	0.00000
62	NULL	ind_C_Coh_txtstruct_per_sentence	0.00000
62	NULL	count_G_Refl	0
62	NULL	ind_G_Refl_per_token	0.00000
62	NULL	ind_G_Refl_per_sentence	0.00000
62	NULL	count_V_semdenot_word_fs	0
62	NULL	ind_V_semdenot_word_fs_per_token	0.00000
62	NULL	ind_V_semdenot_word_fs_per_sentence	0.00000
62	NULL	count_C_Coh_jump	0
62	NULL	ind_C_Coh_jump_per_token	0.00000
62	NULL	ind_C_Coh_jump_per_sentence	0.00000
62	NULL	count_C_Coh_ref	0
62	NULL	ind_C_Coh_ref_per_token	0.00000
62	NULL	ind_C_Coh_ref_per_sentence	0.00000
62	NULL	count_O_Apostr	0
62	NULL	ind_O_Apostr_per_token	0.00000
62	NULL	ind_O_Apostr_per_sentence	0.00000
62	NULL	count_G_Agr	3
62	NULL	ind_G_Agr_per_token	0.00605
62	NULL	ind_G_Agr_per_sentence	0.12500
62	NULL	count_G_Inflect_Inexist	3
